RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,TotalLatePays,DebtToIncomeRatio,CreditDensity,ActualDefault,DefaultProbability,CreditScore,ScoreBand,Decision
0.008374791,60,0,0.032217748,7200.0,7,0,0,0,0.0,0,231.96778559999998,0.16241299303944315,0,0.14478043277233424,538,501-600,MANUAL REVIEW
0.158470983,53,0,0.339694656,3667.0,9,0,1,2,0.0,2,1245.660303552,0.2493074792243767,0,0.20757779378200739,525,501-600,MANUAL REVIEW
0.257010316,64,0,0.354978792,9901.0,18,0,3,0,0.0,0,3514.6450195919997,0.38216560509554137,0,0.3255922084054407,508,501-600,MANUAL REVIEW
0.107107698,44,0,10.0,5400.0,11,0,2,0,0.0,0,54000.0,0.4059040590405904,0,0.26836005180812855,516,501-600,MANUAL REVIEW
0.057666971,62,0,0.00609939,10000.0,11,0,0,0,0.0,0,60.9939,0.24390243902439024,0,0.16218312055753298,534,501-600,MANUAL REVIEW
0.9999999,46,1,0.38882717,6300.0,5,0,2,0,0.0,1,2449.611171,0.1718213058419244,0,0.7994684465844378,447,300-500,DECLINE
0.099272518,58,0,0.034020012,8494.0,3,0,0,0,3.0,0,288.965981928,0.072992700729927,0,0.17959366859841452,530,501-600,MANUAL REVIEW
0.219258756,61,0,1.028039107,5420.0,11,0,2,0,2.0,0,5571.97195994,0.2494331065759637,0,0.29362322274309627,512,501-600,MANUAL REVIEW
0.127487251,85,0,0.015993603,2500.0,3,0,0,0,0.0,0,39.9840075,0.04405286343612335,0,0.12785886007975836,542,501-600,MANUAL REVIEW
0.0,71,0,0.761562998,3761.0,8,0,2,0,0.0,0,2864.238435478,0.14787430683918668,0,0.1511282564688605,536,501-600,MANUAL REVIEW
0.671278504,55,1,0.396075491,8000.0,9,0,1,0,0.0,1,3168.603928,0.23622047244094488,0,0.6021735488645608,475,300-500,DECLINE
1.0,26,1,0.340549542,1200.0,2,1,0,1,0.0,3,408.65945039999997,0.21978021978021978,0,0.8488882915137919,437,300-500,DECLINE
0.607933273,40,0,0.462264151,3709.0,8,0,0,0,1.0,0,1714.537736059,0.3463203463203463,0,0.5436067609522925,482,300-500,DECLINE
0.052429342,50,0,0.289950387,8666.0,9,0,3,0,0.0,0,2512.7100537419997,0.2719033232628399,0,0.2325831271104344,521,501-600,MANUAL REVIEW
0.116629008,57,1,10.0,5400.0,6,0,1,1,1.0,2,54000.0,0.14962593516209477,0,0.23711641274479467,520,501-600,MANUAL REVIEW
0.0,43,0,10.0,5400.0,7,0,2,0,1.0,0,54000.0,0.2681992337164751,0,0.21157561327134505,525,501-600,MANUAL REVIEW
0.005458106,43,0,10.0,5400.0,6,0,1,0,0.0,0,54000.0,0.22988505747126436,0,0.18759902067397347,529,501-600,MANUAL REVIEW
0.556601251,40,1,0.166006414,5300.0,6,0,0,0,0.0,1,879.8339942,0.2597402597402597,0,0.5696730424693164,479,300-500,DECLINE
1.0,58,1,10.0,5400.0,4,7,0,2,0.0,10,54000.0,0.097323600973236,1,0.9349365920168832,410,300-500,DECLINE
0.012949784,96,0,0.003066258,7500.0,2,0,0,0,1.0,0,22.996935,0.025284450063211127,0,0.0783905136338545,558,501-600,MANUAL REVIEW
0.002167732,77,0,0.000476145,10500.0,10,0,0,0,0.0,0,4.999522499999999,0.16638935108153077,0,0.11171430786712995,546,501-600,MANUAL REVIEW
0.003351453,66,0,0.003490401,4583.0,11,0,0,0,2.0,0,15.996507783,0.2240325865580448,0,0.16166051222736852,534,501-600,MANUAL REVIEW
0.0,33,0,0.549556036,4166.0,7,0,2,0,0.0,0,2289.450445976,0.43478260869565216,0,0.2554803153847464,517,501-600,MANUAL REVIEW
0.14428563,37,0,0.10156113,5700.0,5,0,0,0,3.0,0,578.898441,0.24875621890547261,0,0.28304854895660003,513,501-600,MANUAL REVIEW
0.048809475,43,0,0.009775605,4500.0,6,0,0,0,3.0,0,43.9902225,0.22988505747126436,0,0.22836580169324958,522,501-600,MANUAL REVIEW
0.197076058,61,0,0.255477558,4700.0,7,0,1,0,0.0,0,1200.7445226,0.15873015873015872,0,0.231963803611212,521,501-600,MANUAL REVIEW
0.0,77,0,0.0,3800.0,5,0,0,0,0.0,0,0.0,0.08319467554076539,0,0.11200215342527367,546,501-600,MANUAL REVIEW
0.004761864,59,1,0.053844163,3862.0,11,0,1,0,0.0,1,207.946157506,0.26128266033254155,0,0.2411750138873318,520,501-600,MANUAL REVIEW
0.052353076,59,0,0.463021243,7625.0,9,0,3,0,0.0,0,3530.536977875,0.21377672209026127,0,0.20857828578693435,525,501-600,MANUAL REVIEW
0.114144835,48,0,10.0,0.0,7,0,1,0,1.0,0,0.0,0.22508038585209003,0,0.18231350434482863,530,501-600,MANUAL REVIEW
0.355266409,56,1,0.39416412,26833.0,13,0,4,0,0.0,1,10576.60583196,0.33248081841432225,0,0.4203800692224195,496,300-500,DECLINE
0.013980868,60,0,0.200110762,5416.0,5,0,1,0,0.0,0,1083.799886992,0.11600928074245939,0,0.15562582799786384,535,501-600,MANUAL REVIEW
0.23825862,51,0,2.610356805,3166.0,17,0,3,0,3.0,0,8264.38964463,0.49853372434017595,0,0.4102385257189092,497,300-500,DECLINE
0.189072893,56,1,0.472011961,10700.0,11,0,4,0,1.0,1,5050.5279826999995,0.2813299232736573,0,0.3887587875326974,500,300-500,DECLINE
0.446650479,47,0,0.395894428,3750.0,4,1,1,2,1.0,3,1484.6041050000001,0.13289036544850497,1,0.4157676082334403,496,300-500,DECLINE
0.346032952,61,0,0.398697817,2610.0,7,0,0,0,1.0,0,1040.60130237,0.15873015873015872,0,0.3002730845480721,511,501-600,MANUAL REVIEW
0.726660352,47,5,0.208055092,9583.0,8,1,1,0,2.0,6,1993.791946636,0.26578073089700993,1,0.9202561757631857,416,300-500,DECLINE
0.229960883,49,2,10.0,5400.0,16,0,0,0,0.0,2,54000.0,0.4984423676012461,0,0.46964177747337077,490,300-500,DECLINE
0.092168216,74,0,0.035438552,7900.0,4,0,0,0,0.0,0,279.96456079999996,0.07005253940455342,0,0.12972400406676582,542,501-600,MANUAL REVIEW
0.539370194,52,0,0.53993005,6861.0,11,0,2,0,3.0,0,3704.46007305,0.31339031339031337,0,0.5216696361038133,484,300-500,DECLINE
0.9999999,54,0,0.415260817,14166.0,9,0,1,0,0.0,0,5882.584733622,0.2425876010781671,0,0.6829964517616153,464,300-500,DECLINE
0.9999999,61,1,0.674706544,6218.0,5,0,1,0,0.0,1,4195.325290592,0.11337868480725623,0,0.737608557886379,457,300-500,DECLINE
0.029271226,78,0,10.0,5400.0,5,0,0,0,0.0,0,54000.0,0.0818330605564648,0,0.10626465135634033,548,501-600,MANUAL REVIEW
0.0,50,0,0.547045171,5600.0,6,0,2,0,1.0,0,3063.4529576000004,0.18126888217522658,0,0.19846947747723373,527,501-600,MANUAL REVIEW
0.039551451,60,0,10.0,5400.0,15,0,3,0,0.0,0,54000.0,0.3480278422273782,1,0.22046318076423427,523,501-600,MANUAL REVIEW
0.9999999,52,0,10.0,5400.0,2,2,1,0,0.0,2,54000.0,0.05698005698005698,0,0.7793532230162356,450,300-500,DECLINE
0.016997241,78,0,0.008498938,8000.0,9,0,0,0,0.0,0,67.99150399999999,0.14729950900163666,0,0.11616877686063,545,501-600,MANUAL REVIEW
0.401550221,45,0,0.384384635,12000.0,9,0,2,0,4.0,0,4612.61562,0.32028469750889677,0,0.44488028748347347,493,300-500,DECLINE
0.0,52,2,10.0,5400.0,6,0,1,1,0.0,3,54000.0,0.17094017094017094,1,0.2590023737759991,517,501-600,MANUAL REVIEW
0.018553494,32,2,0.208090504,5833.0,6,0,1,0,0.0,2,1213.791909832,0.3973509933774835,0,0.3930635093739188,499,300-500,DECLINE
0.319714166,42,0,0.352960894,8949.0,6,0,2,0,2.0,0,3158.647040406,0.2390438247011952,0,0.38031822726998443,501,501-600,MANUAL REVIEW
0.974002363,62,1,0.139018371,7293.0,5,0,0,0,0.0,1,1013.860979703,0.11086474501108647,0,0.6992372634062115,462,300-500,DECLINE
0.9999999,29,1,0.232245681,2083.0,3,0,0,0,0.0,1,483.767753523,0.24793388429752067,0,0.822315066209659,442,300-500,DECLINE
0.803540679,64,0,10.0,5400.0,10,0,1,0,0.0,0,54000.0,0.21231422505307854,0,0.5531487104913405,480,300-500,DECLINE
0.771835178,29,1,0.055098867,4500.0,3,2,0,0,0.0,3,247.94490150000001,0.24793388429752067,0,0.8193083456319993,443,300-500,DECLINE
0.388914682,55,1,0.563907871,3950.0,7,0,1,0,0.0,1,2227.43609045,0.1837270341207349,1,0.435511341160518,494,300-500,DECLINE
0.027030514,24,0,10.0,5400.0,6,0,0,0,0.0,0,54000.0,0.8450704225352114,0,0.25216819399978035,518,501-600,MANUAL REVIEW
1.0,43,2,0.790984271,6166.0,8,0,2,0,1.0,2,4877.2090149860005,0.3065134099616858,1,0.8729851191655521,431,300-500,DECLINE
0.530161388,33,0,0.476556495,1300.0,9,0,1,0,0.0,0,619.5234435,0.5590062111801242,0,0.5609592609408024,480,300-500,DECLINE
0.005016178,48,0,0.000413189,12100.0,5,0,0,0,3.0,0,4.9995869,0.1607717041800643,0,0.1686842755858968,533,501-600,MANUAL REVIEW
0.100882832,62,0,0.796821996,5600.0,5,0,2,0,0.0,0,4462.2031776,0.11086474501108647,0,0.1928926198174831,528,501-600,MANUAL REVIEW
0.219974716,83,0,10.0,5400.0,9,0,0,0,0.0,0,54000.0,0.1361573373676248,0,0.16121070754723274,534,501-600,MANUAL REVIEW
0.0,68,0,0.391643551,5767.0,4,0,1,0,0.0,0,2258.608358617,0.07827788649706457,0,0.13063412032991586,541,501-600,MANUAL REVIEW
0.007694881,69,0,0.003771213,1590.0,5,0,0,0,0.0,0,5.99622867,0.09596928982725528,0,0.1333801359528588,541,501-600,MANUAL REVIEW
0.9999999,45,0,10.0,0.0,1,0,0,0,0.0,0,0.0,0.03558718861209964,0,0.5994786639135846,475,300-500,DECLINE
0.002143506,55,0,10.0,5400.0,8,0,2,0,0.0,0,54000.0,0.2099737532808399,0,0.17624767282050216,531,501-600,MANUAL REVIEW
0.041962412,41,0,0.554653342,1600.0,9,0,1,0,0.0,0,887.4453472000001,0.37344398340248963,0,0.24710378328936577,519,501-600,MANUAL REVIEW
0.789612444,54,1,0.534510896,10416.0,12,0,1,0,0.0,1,5567.465492736,0.32345013477088946,0,0.6821157567590385,465,300-500,DECLINE
0.9999999,32,0,0.0,5400.0,0,0,0,0,0.0,0,0.0,0.0,0,0.7222494232994324,459,300-500,DECLINE
0.0,64,0,0.523790484,2500.0,4,0,0,0,1.0,0,1309.4762099999998,0.08492569002123142,0,0.13943137213144932,539,501-600,MANUAL REVIEW
0.020406775,31,0,0.321334293,4166.0,8,0,2,0,0.0,0,1338.6786646379999,0.5673758865248227,0,0.2811820464698267,514,501-600,MANUAL REVIEW
0.261273873,77,0,0.035755479,2600.0,5,0,0,0,1.0,0,92.9642454,0.08319467554076539,0,0.203117316888187,526,501-600,MANUAL REVIEW
0.100943759,48,0,0.356552962,2784.0,6,0,1,0,2.0,0,992.6434462079999,0.19292604501607716,0,0.24795200015238258,519,501-600,MANUAL REVIEW
0.688037436,43,2,0.420405274,11300.0,12,0,2,0,2.0,2,4750.5795962,0.45977011494252873,0,0.7758400195977901,451,300-500,DECLINE
0.921692769,27,0,0.078830994,5200.0,4,0,0,0,0.0,0,409.92116880000003,0.39603960396039606,0,0.7323357288349681,458,300-500,DECLINE
0.060418735,33,0,10.0,5400.0,15,0,2,0,1.0,0,54000.0,0.9316770186335402,0,0.3289780829924325,507,501-600,MANUAL REVIEW
0.096408261,66,0,10.0,5400.0,14,0,2,0,0.0,0,54000.0,0.285132382892057,0,0.20622399098245753,526,501-600,MANUAL REVIEW
0.9999999,29,0,10.0,5400.0,2,0,0,0,0.0,0,54000.0,0.1652892561983471,0,0.7304374199727091,458,300-500,DECLINE
0.097617548,63,0,0.157440659,22833.0,8,0,4,0,1.0,0,3594.8425669470003,0.1735357917570499,0,0.18583803223017334,529,501-600,MANUAL REVIEW
0.9999999,63,1,0.035547656,4500.0,2,5,0,0,0.0,6,159.964452,0.04338394793926247,1,0.9095779208035131,420,300-500,DECLINE
0.9999999,22,0,0.312410842,700.0,1,0,0,0,0.0,0,218.6875894,0.19607843137254904,0,0.7788215569260074,450,300-500,DECLINE
0.008579801,52,0,10.0,5400.0,6,0,1,0,0.0,0,54000.0,0.17094017094017094,0,0.16547961348990672,533,501-600,MANUAL REVIEW
0.068299554,57,0,0.171687505,11916.0,12,0,1,0,3.0,0,2045.82830958,0.29925187032418954,0,0.21258756352340893,524,501-600,MANUAL REVIEW
0.0,81,0,0.081527936,3507.0,4,0,0,0,0.0,0,285.91847155199997,0.062402496099843996,0,0.10346569003108189,549,501-600,MANUAL REVIEW
0.093972304,48,0,10.0,5400.0,7,0,1,0,4.0,0,54000.0,0.22508038585209003,0,0.24348208216286832,519,501-600,MANUAL REVIEW
0.100920489,55,0,10.0,5400.0,5,0,2,0,2.0,0,54000.0,0.13123359580052493,0,0.2152679207655443,524,501-600,MANUAL REVIEW
0.492801708,60,0,10.0,5400.0,16,0,3,0,0.0,0,54000.0,0.37122969837587005,0,0.4666453177532073,490,300-500,DECLINE
0.0,60,0,0.213479917,13916.0,7,0,1,0,0.0,0,2970.786524972,0.16241299303944315,0,0.13813247561517517,539,501-600,MANUAL REVIEW
0.9999999,25,0,0.206164098,2400.0,4,0,0,0,0.0,0,494.7938352,0.4938271604938272,0,0.7853832413550387,449,300-500,DECLINE
0.045113443,45,0,0.446271777,7174.0,9,0,2,0,2.0,0,3201.553728198,0.32028469750889677,0,0.2509754109210335,518,501-600,MANUAL REVIEW
0.261232834,67,0,0.581477733,1975.0,13,0,0,0,0.0,0,1148.418522675,0.25948103792415167,0,0.2612573309407299,517,501-600,MANUAL REVIEW
0.069546252,44,0,0.079168333,2500.0,7,0,0,0,2.0,0,197.9208325,0.25830258302583026,0,0.23815856890915657,520,501-600,MANUAL REVIEW
0.803274591,46,1,1.619764398,1527.0,6,2,2,1,1.0,4,2473.380235746,0.20618556701030927,1,0.8119574021009235,444,300-500,DECLINE
0.847496053,42,0,0.316623822,4667.0,8,0,0,0,5.0,0,1477.683377274,0.3187250996015936,0,0.7076405358206092,461,300-500,DECLINE
0.042391522,59,0,10.0,5400.0,3,0,1,0,0.0,0,54000.0,0.07125890736342043,0,0.14968569360595038,537,501-600,MANUAL REVIEW
0.0,52,0,10.0,5400.0,7,0,0,0,0.0,0,54000.0,0.19943019943019943,0,0.15425701959167853,536,501-600,MANUAL REVIEW
0.865751233,54,0,0.3754363,4583.0,6,0,1,0,1.0,0,1720.6245629,0.16172506738544473,1,0.6386585958920209,470,300-500,DECLINE
0.049596032,37,0,0.096306685,6416.0,4,0,0,0,0.0,0,617.9036909600001,0.1990049751243781,0,0.20781668354525046,525,501-600,MANUAL REVIEW
0.686034885,29,0,0.052556412,3500.0,3,0,0,0,2.0,0,183.947442,0.24793388429752067,0,0.6168588714969888,473,300-500,DECLINE
1.0,31,1,0.609365559,3309.0,7,0,1,0,0.0,1,2016.390634731,0.49645390070921985,1,0.8439780632266392,438,300-500,DECLINE
0.000939169,54,0,0.345183868,9000.0,21,0,3,0,0.0,0,3106.654812,0.5660377358490566,0,0.2552911781400707,518,501-600,MANUAL REVIEW
0.313019682,46,0,0.454388489,3474.0,5,0,1,0,1.0,0,1578.545610786,0.1718213058419244,0,0.3440889305332039,505,501-600,MANUAL REVIEW
0.324157966,46,1,0.375847903,10466.0,15,0,2,0,3.0,1,3933.6241527979996,0.5154639175257731,0,0.5205236859540134,484,300-500,DECLINE
0.023162063,43,0,10.0,5400.0,9,0,1,0,0.0,0,54000.0,0.3448275862068965,0,0.20818887248699894,525,501-600,MANUAL REVIEW
0.552413771,43,1,0.433543791,6176.0,12,0,1,0,1.0,1,2677.566453216,0.45977011494252873,0,0.623903050257963,472,300-500,DECLINE
0.0,30,1,0.678464307,5000.0,13,0,2,0,0.0,1,3392.321535,0.9923664122137404,0,0.3894233819431188,500,300-500,DECLINE
0.009673563,47,0,0.072273538,6170.0,3,0,0,0,2.0,0,445.92772945999997,0.09966777408637874,0,0.175492840335704,531,501-600,MANUAL REVIEW
0.231230731,44,0,0.079810726,3169.0,8,0,1,0,0.0,0,252.92019069399998,0.2952029520295203,0,0.32018624543321633,508,501-600,MANUAL REVIEW
0.004385892,87,0,0.214348592,4543.0,17,0,1,0,0.0,0,973.785653456,0.24251069900142655,0,0.13514854579219104,540,501-600,MANUAL REVIEW
0.084836222,37,0,0.99442183,6632.0,8,0,3,0,2.0,0,6595.00557656,0.3980099502487562,0,0.31569411885051774,509,501-600,MANUAL REVIEW
0.20745899,72,0,0.381106561,10500.0,15,0,1,0,0.0,0,4001.6188905,0.27223230490018147,0,0.22125738933533226,523,501-600,MANUAL REVIEW
0.595540446,33,0,0.116076014,3893.0,3,0,0,0,0.0,0,451.883922502,0.18633540372670807,0,0.5202864994178065,484,300-500,DECLINE
0.25920298,39,2,0.741481145,2200.0,13,0,0,0,3.0,2,1631.258519,0.588235294117647,0,0.5790591183977244,477,300-500,DECLINE
0.685213603,28,0,0.241502683,3912.0,5,0,0,0,0.0,0,944.758495896,0.45045045045045046,0,0.6149301431682647,473,300-500,DECLINE
0.389721011,60,0,0.413681592,8039.0,14,0,1,0,1.0,0,3325.586318088,0.3248259860788863,0,0.3680153109898361,502,501-600,MANUAL REVIEW
0.546446101,44,0,0.113647725,6000.0,5,0,0,0,1.0,0,681.88635,0.18450184501845018,0,0.456816080657401,492,300-500,DECLINE
0.9999999,64,1,0.967923863,2836.0,6,0,1,0,2.0,1,2745.032075468,0.12738853503184713,1,0.7579574709140896,454,300-500,DECLINE
0.109966061,50,0,0.033163903,12000.0,15,0,0,0,0.0,0,397.966836,0.45317220543806647,0,0.2263886649514473,522,501-600,MANUAL REVIEW
0.0,83,0,10.0,5400.0,5,0,1,0,0.0,0,54000.0,0.07564296520423601,0,0.10017832366637519,550,501-600,MANUAL REVIEW
0.03548244,63,0,10.0,5400.0,5,0,0,0,0.0,0,54000.0,0.10845986984815618,0,0.1347848730570044,540,501-600,MANUAL REVIEW
0.364918451,34,0,0.172721042,5835.0,6,0,1,0,0.0,0,1007.8272800699999,0.3508771929824561,0,0.41341789808930307,497,300-500,DECLINE
0.0,27,1,0.295830954,1750.0,18,0,0,0,0.0,1,517.7041694999999,1.7821782178217822,0,0.43132659285582114,495,300-500,DECLINE
0.260815382,45,1,0.54610564,5584.0,7,0,2,0,2.0,1,3049.4538937599996,0.24911032028469748,0,0.4401672375802012,494,300-500,DECLINE
0.784132888,37,0,0.640366326,2838.0,6,0,1,0,0.0,0,1817.3596331879999,0.29850746268656714,0,0.6583564384956322,468,300-500,DECLINE
0.027820932,65,0,10.0,5400.0,6,0,0,0,0.0,0,54000.0,0.12474012474012473,0,0.13170153863375253,541,501-600,MANUAL REVIEW
0.018953555,67,0,1.508491508,1000.0,10,0,1,0,0.0,0,1508.491508,0.1996007984031936,0,0.1626924121067655,534,501-600,MANUAL REVIEW
0.67955834,46,0,0.477391401,9000.0,8,0,1,0,3.0,0,4296.522609,0.274914089347079,0,0.5811873326390269,477,300-500,DECLINE
0.9999999,62,0,0.0,5400.0,4,0,0,0,0.0,0,0.0,0.08869179600886917,0,0.6363017529693361,470,300-500,DECLINE
0.021387242,43,1,0.230089662,7583.0,11,0,1,0,4.0,1,1744.769906946,0.421455938697318,0,0.3303094725281172,507,501-600,MANUAL REVIEW
0.925430671,32,0,0.417433027,2500.0,12,0,0,0,3.0,0,1043.5825675,0.794701986754967,0,0.7949226219903612,448,300-500,DECLINE
0.989672695,31,0,0.330417396,4000.0,13,0,0,1,0.0,1,1321.669584,0.9219858156028369,0,0.7830415727858949,450,300-500,DECLINE
0.120313281,49,0,0.577676034,6333.0,7,0,2,0,2.0,0,3658.422323322,0.21806853582554517,0,0.26402754156604924,516,501-600,MANUAL REVIEW
0.025038168,61,0,0.659506593,4701.0,19,0,1,0,0.0,0,3100.340493693,0.43083900226757366,0,0.2134401434523875,524,501-600,MANUAL REVIEW
0.401103956,40,0,10.0,5400.0,2,0,1,0,0.0,0,54000.0,0.08658008658008658,0,0.3619568973625374,503,501-600,MANUAL REVIEW
0.166193758,62,0,10.0,5400.0,3,0,0,0,0.0,0,54000.0,0.06651884700665188,0,0.17124964321095826,532,501-600,MANUAL REVIEW
0.939421239,44,0,0.536033036,7506.0,7,0,2,0,1.0,0,4023.4639682159996,0.25830258302583026,0,0.729943066495464,458,300-500,DECLINE
0.71998531,41,1,0.539554464,5700.0,14,0,1,0,0.0,1,3075.4604447999996,0.5809128630705394,0,0.7261575820800663,458,300-500,DECLINE
0.942737684,29,0,0.212478185,4583.0,5,0,0,0,0.0,0,973.787521855,0.4132231404958678,0,0.7426985014355564,456,300-500,DECLINE
0.266784755,50,1,10.0,5400.0,12,0,2,0,2.0,1,54000.0,0.36253776435045315,0,0.43755717559454393,494,300-500,DECLINE
0.24775045,28,0,0.027972028,2001.0,5,0,0,0,0.0,0,55.972028028,0.45045045045045046,0,0.3649135685739459,503,501-600,MANUAL REVIEW
0.450523697,50,0,0.230292294,5644.0,17,0,0,0,0.0,0,1299.769707336,0.5135951661631419,1,0.4454006060268251,493,300-500,DECLINE
0.9999999,36,0,0.003942632,17500.0,1,0,0,0,3.0,0,68.99606,0.05235602094240837,0,0.6919802779186962,463,300-500,DECLINE
0.927277135,70,2,0.532011928,5700.0,11,0,1,0,0.0,2,3032.4679896,0.2071563088512241,0,0.7729982326335332,451,300-500,DECLINE
0.086994563,52,0,0.627236581,6035.0,8,0,2,0,1.0,0,3785.372766335,0.22792022792022792,0,0.23649862445200304,520,501-600,MANUAL REVIEW
0.870125542,37,0,0.18555052,3750.0,6,0,0,0,0.0,0,695.81445,0.29850746268656714,0,0.6835428777138957,464,300-500,DECLINE
0.10594458,37,0,0.113688534,8276.0,8,0,1,0,0.0,0,940.8863073839999,0.3980099502487562,0,0.264233656262513,516,501-600,MANUAL REVIEW
0.744962752,40,0,0.322178218,5049.0,5,0,1,0,3.0,0,1626.6778226820002,0.21645021645021645,0,0.6404313443884716,470,300-500,DECLINE
0.772100879,33,0,10.0,5400.0,8,0,1,0,0.0,0,54000.0,0.49689440993788814,0,0.6581875854779211,468,300-500,DECLINE
1.0,40,0,0.294559099,2131.0,21,0,0,0,0.0,0,627.7054399689999,0.9090909090909091,0,0.8179365055496762,443,300-500,DECLINE
0.217253071,78,0,0.476149672,3500.0,20,0,0,0,0.0,0,1666.523852,0.3273322422258592,0,0.23466464862304198,521,501-600,MANUAL REVIEW
0.0,32,1,0.0,5400.0,2,0,0,0,0.0,1,0.0,0.13245033112582782,0,0.258821999320699,517,501-600,MANUAL REVIEW
0.00209979,38,0,1.768901569,700.0,3,0,1,0,1.0,0,1238.2310983,0.14218009478672985,0,0.2096997915307822,525,501-600,MANUAL REVIEW
0.9999999,45,0,0.409892134,3800.0,4,0,1,0,1.0,0,1557.5901092000001,0.14234875444839856,0,0.7332238799453571,457,300-500,DECLINE
0.012783763,77,0,10.0,5400.0,14,0,0,0,0.0,0,54000.0,0.23294509151414308,0,0.1274509232649684,542,501-600,MANUAL REVIEW
0.9999999,36,0,0.095824668,6250.0,3,0,0,0,4.0,0,598.904175,0.15706806282722513,0,0.7582487529658866,454,300-500,DECLINE
0.908275228,54,1,0.205645952,5100.0,7,0,0,0,0.0,1,1048.7943552,0.18867924528301885,0,0.7144166315271563,460,300-500,DECLINE
0.073719018,82,0,10.0,5400.0,11,0,0,0,0.0,0,54000.0,0.16897081413210446,0,0.1259125707087493,543,501-600,MANUAL REVIEW
0.126045336,64,0,0.547924364,4600.0,10,0,2,0,0.0,0,2520.4520744,0.21231422505307854,0,0.22174579078226186,523,501-600,MANUAL REVIEW
0.114931753,49,0,0.263376072,10372.0,12,0,2,0,2.0,0,2731.7366187840003,0.37383177570093457,0,0.2743033827794651,515,501-600,MANUAL REVIEW
1.0,74,0,0.516499029,5666.0,14,0,2,0,0.0,0,2926.483498314,0.24518388791593695,0,0.6863404841317758,464,300-500,DECLINE
0.013844137,52,0,0.419716057,5000.0,11,0,1,0,1.0,0,2098.580285,0.31339031339031337,0,0.20759097554952108,525,501-600,MANUAL REVIEW
0.092304852,42,0,10.0,5400.0,9,0,1,0,0.0,0,54000.0,0.3585657370517928,0,0.24072337464463542,520,501-600,MANUAL REVIEW
0.283086765,34,0,0.553445065,2684.0,10,0,2,0,2.0,0,1485.44655446,0.5847953216374269,0,0.45211980840171606,492,300-500,DECLINE
0.00370089,65,0,0.175637394,6000.0,5,0,1,0,0.0,0,1053.824364,0.10395010395010394,0,0.14033044111011594,539,501-600,MANUAL REVIEW
0.089514122,53,0,0.229647406,10833.0,16,0,1,0,0.0,0,2487.770349198,0.44321329639889195,0,0.23360639039809916,521,501-600,MANUAL REVIEW
0.108869732,57,0,0.502430743,12958.0,13,0,2,0,3.0,0,6510.497567794,0.32418952618453867,0,0.2500822489286663,518,501-600,MANUAL REVIEW
0.166525652,63,0,0.016995074,4059.0,6,0,0,0,1.0,0,68.983005366,0.1301518438177874,0,0.20393808061906435,526,501-600,MANUAL REVIEW
0.03788895,52,0,10.0,5400.0,18,0,1,0,0.0,0,54000.0,0.5128205128205128,0,0.2281765954190798,522,501-600,MANUAL REVIEW
0.136984779,78,0,0.010854042,3500.0,3,0,0,0,0.0,0,37.989146999999996,0.049099836333878884,0,0.14196742662575354,539,501-600,MANUAL REVIEW
0.07375705,32,0,0.170369704,11116.0,5,0,2,0,0.0,0,1893.829629664,0.33112582781456956,0,0.25712866916560123,517,501-600,MANUAL REVIEW
0.275172483,44,0,0.723865056,2400.0,5,0,1,0,2.0,0,1737.2761343999998,0.18450184501845018,0,0.3436498603146758,505,501-600,MANUAL REVIEW
0.016854735,63,0,10.0,5400.0,3,0,1,0,0.0,0,54000.0,0.0650759219088937,0,0.13388044952837175,540,501-600,MANUAL REVIEW
0.029812037,93,0,10.0,5400.0,11,0,0,0,0.0,0,54000.0,0.1445466491458607,0,0.09689067518390497,551,501-600,MANUAL REVIEW
0.004691711,58,0,0.198530912,4900.0,14,0,0,0,1.0,0,972.8014688000001,0.340632603406326,0,0.18616199942354936,529,501-600,MANUAL REVIEW
0.209136778,55,0,0.281029196,7500.0,12,0,1,0,0.0,0,2107.71897,0.31496062992125984,0,0.2729111020717377,515,501-600,MANUAL REVIEW
0.037354292,32,0,0.062816139,8500.0,3,0,0,0,1.0,0,533.9371815,0.19867549668874174,0,0.2135369521042499,524,501-600,MANUAL REVIEW
0.0,94,0,10.0,5400.0,5,0,0,0,0.0,0,54000.0,0.0648508430609598,0,0.077920501800329,558,501-600,MANUAL REVIEW
0.86035692,41,1,10.0,5400.0,6,5,2,1,0.0,7,54000.0,0.24896265560165973,1,0.9177608167758993,417,300-500,DECLINE
